Fold,Algorithm,Classifier,Dataset,TransferFunction,BestFitness,Time,Accuracy,Error,Sensitivity,Recall,Specificity,Precision,F1,MCC,ROC_AUC,ConfusionMatrix,ConfusionMatrix_Flat,ConfusionMatrix_Shape,NumFeatures,BestSolution,Convergence,Run
9,bSHADE-XGBOOST,xgboost,PulmonaryHypertension,v1,0.14126984126984132,26.77873158454895,0.8571428571428571,0.1428571428571429,0.8571428571428571,0.8571428571428571,0.8571428571428571,0.8571428571428571,0.8571428571428571,0.7142857142857143,0.7551020408163265,"[[6,1],
 [1,6]]","[6, 1, 1, 6]","(2, 2)",11,"[0 0 1 0 0 1 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0
 0 0 0 0 1 0 0 0 0 0 0 0 1 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 1 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 0]","[0.2252886  0.2252886  0.2252886  0.2252886  0.21973304 0.21973304
 0.21973304 0.21872294 0.21670274 0.21670274 0.21670274 0.21670274
 0.21468254 0.21468254 0.21468254 0.21468254 0.21468254 0.21468254
 0.21468254 0.14834055 0.14834055 0.14834055 0.1478355  0.1478355
 0.1468254  0.1468254  0.1468254  0.1468254  0.1468254  0.1468254
 0.1468254  0.1468254  0.1468254  0.14379509 0.14379509 0.14379509
 0.14379509 0.14379509 0.14379509 0.14379509 0.14379509 0.14227994
 0.14227994 0.14227994 0.14227994 0.14227994 0.14126984 0.14126984
 0.14126984 0.14126984]",2
10,bSHADE-XGBOOST,xgboost,PulmonaryHypertension,v1,0.01010101010101011,26.587233781814575,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,"[[6,0],
 [0,8]]","[6, 0, 0, 8]","(2, 2)",20,"[0 0 0 0 0 0 0 1 0 0 1 0 1 1 0 0 1 1 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1
 0 0 0 0 0 0 0 0 0 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 1 0 0 0 1 0 0
 1 0 0 0 0 0 0 0 0 1 0 0 0 0 1 0 0 0 0 0 1 1 1 0 0]","[0.09159452 0.09159452 0.09159452 0.09159452 0.09159452 0.08048341
 0.08048341 0.08048341 0.08048341 0.08048341 0.08048341 0.08048341
 0.08048341 0.08048341 0.08048341 0.08048341 0.08048341 0.08048341
 0.08048341 0.08048341 0.08048341 0.0774531  0.0774531  0.0774531
 0.07694805 0.07694805 0.07694805 0.07694805 0.07694805 0.07694805
 0.07694805 0.07694805 0.07694805 0.07694805 0.07694805 0.07694805
 0.0754329  0.0754329  0.0754329  0.0754329  0.0754329  0.0754329
 0.0754329  0.01010101 0.01010101 0.01010101 0.01010101 0.01010101
 0.01010101 0.01010101]",2
1,bLRRIME-XGBOOST,xgboost,PulmonaryHypertension,v1,0.06535353535353533,21.11191439628601,0.9333333333333333,0.06666666666666665,1.0,1.0,0.8571428571428571,0.8888888888888888,0.9411764705882353,0.8728715609439694,0.8928571428571429,"[[6,1],
 [0,8]]","[6, 1, 0, 8]","(2, 2)",4,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 1 0
 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0]","[0.14737374 0.14737374 0.14636364 0.14282828 0.14080808 0.13878788
 0.13878788 0.13878788 0.13777778 0.13777778 0.13626263 0.13626263
 0.13626263 0.07242424 0.07242424 0.07242424 0.07242424 0.07141414
 0.07141414 0.07141414 0.07141414 0.07141414 0.07141414 0.07141414
 0.07141414 0.07141414 0.06989899 0.06989899 0.06989899 0.06989899
 0.06989899 0.06787879 0.06787879 0.06787879 0.06787879 0.06787879
 0.06585859 0.06585859 0.06535354 0.06535354 0.06535354 0.06535354
 0.06535354 0.06535354 0.06535354 0.06535354 0.06535354 0.06535354
 0.06535354 0.06535354]",3
2,bLRRIME-XGBOOST,xgboost,PulmonaryHypertension,v1,0.0020202020202020224,20.695749044418335,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,"[[7,0],
 [0,7]]","[7, 0, 0, 7]","(2, 2)",4,"[0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0
 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]","[0.2222583  0.15743146 0.15743146 0.15137085 0.15137085 0.15137085
 0.15137085 0.1508658  0.1468254  0.1468254  0.08149351 0.07997835
 0.07997835 0.07896825 0.076443   0.076443   0.07391775 0.07391775
 0.07290765 0.07290765 0.07290765 0.00454545 0.00454545 0.00454545
 0.00454545 0.00454545 0.00252525 0.00252525 0.00252525 0.00252525
 0.00252525 0.0020202  0.0020202  0.0020202  0.0020202  0.0020202
 0.0020202  0.0020202  0.0020202  0.0020202  0.0020202  0.0020202
 0.0020202  0.0020202  0.0020202  0.0020202  0.0020202  0.0020202
 0.0020202  0.0020202 ]",3
3,bLRRIME-XGBOOST,xgboost,PulmonaryHypertension,v1,0.0015151515151515165,21.49777626991272,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,"[[7,0],
 [0,7]]","[7, 0, 0, 7]","(2, 2)",3,"[0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]","[0.02373737 0.02373737 0.02373737 0.02373737 0.02373737 0.01919192
 0.01919192 0.01616162 0.01616162 0.01616162 0.01616162 0.01616162
 0.01262626 0.01262626 0.00959596 0.00707071 0.00707071 0.00606061
 0.00606061 0.00505051 0.00505051 0.00505051 0.00505051 0.0040404
 0.0040404  0.00353535 0.0030303  0.0030303  0.00252525 0.00252525
 0.00252525 0.0020202  0.0020202  0.0020202  0.0020202  0.0020202
 0.00151515 0.00151515 0.00151515 0.00151515 0.00151515 0.00151515
 0.00151515 0.00151515 0.00151515 0.00151515 0.00151515 0.00151515
 0.00151515 0.00151515]",3
4,bLRRIME-XGBOOST,xgboost,PulmonaryHypertension,v1,0.0025252525252525276,19.33982825279236,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,"[[7,0],
 [0,7]]","[7, 0, 0, 7]","(2, 2)",5,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 1 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 1 0 0 0 0 0 0 1]","[0.2242785  0.22175325 0.21720779 0.1498557  0.1498557  0.1488456
 0.14227994 0.14227994 0.076443   0.076443   0.076443   0.07593795
 0.00656566 0.00656566 0.00656566 0.00656566 0.00606061 0.00606061
 0.0040404  0.0040404  0.0040404  0.0040404  0.0040404  0.0040404
 0.0040404  0.0040404  0.0040404  0.0040404  0.0040404  0.0040404
 0.0040404  0.00252525 0.00252525 0.00252525 0.00252525 0.00252525
 0.00252525 0.00252525 0.00252525 0.00252525 0.00252525 0.00252525
 0.00252525 0.00252525 0.00252525 0.00252525 0.00252525 0.00252525
 0.00252525 0.00252525]",3
5,bLRRIME-XGBOOST,xgboost,PulmonaryHypertension,v1,0.1377344877344878,18.581520557403564,0.8571428571428571,0.1428571428571429,0.8571428571428571,0.8571428571428571,0.8571428571428571,0.8571428571428571,0.8571428571428571,0.7142857142857143,0.7346938775510204,"[[6,1],
 [1,6]]","[6, 1, 1, 6]","(2, 2)",4,"[0 0 0 0 0 0 0 0 0 1 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0
 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0]","[0.152886   0.152886   0.152886   0.1498557  0.14935065 0.1468254
 0.1468254  0.1468254  0.1468254  0.1468254  0.1468254  0.1458153
 0.14531025 0.14531025 0.14227994 0.14227994 0.14126984 0.14126984
 0.14126984 0.13975469 0.13975469 0.13874459 0.13823954 0.13773449
 0.13773449 0.13773449 0.13773449 0.13773449 0.13773449 0.13773449
 0.13773449 0.13773449 0.13773449 0.13773449 0.13773449 0.13773449
 0.13773449 0.13773449 0.13773449 0.13773449 0.13773449 0.13773449
 0.13773449 0.13773449 0.13773449 0.13773449 0.13773449 0.13773449
 0.13773449 0.13773449]",3
6,bLRRIME-XGBOOST,xgboost,PulmonaryHypertension,v1,0.0020202020202020224,20.380189418792725,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,"[[7,0],
 [0,7]]","[7, 0, 0, 7]","(2, 2)",4,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0
 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]","[0.15541126 0.09159452 0.08704906 0.08704906 0.08704906 0.08654401
 0.08401876 0.08250361 0.08250361 0.07997835 0.07795815 0.07795815
 0.07795815 0.00656566 0.00656566 0.00656566 0.00656566 0.00656566
 0.00555556 0.00555556 0.00555556 0.0040404  0.00353535 0.0030303
 0.00252525 0.00252525 0.0020202  0.0020202  0.0020202  0.0020202
 0.0020202  0.0020202  0.0020202  0.0020202  0.0020202  0.0020202
 0.0020202  0.0020202  0.0020202  0.0020202  0.0020202  0.0020202
 0.0020202  0.0020202  0.0020202  0.0020202  0.0020202  0.0020202
 0.0020202  0.0020202 ]",3
7,bLRRIME-XGBOOST,xgboost,PulmonaryHypertension,v1,0.0020202020202020224,23.053563356399536,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,"[[7,0],
 [0,7]]","[7, 0, 0, 7]","(2, 2)",4,"[0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0
 0 0 0 0 0 1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]","[0.09664502 0.09108947 0.09108947 0.09108947 0.09108947 0.09108947
 0.08704906 0.02121212 0.01818182 0.01818182 0.01818182 0.01818182
 0.01818182 0.01818182 0.01818182 0.01666667 0.01666667 0.01666667
 0.01363636 0.01262626 0.01262626 0.00909091 0.00757576 0.00757576
 0.00707071 0.00707071 0.00555556 0.0040404  0.0040404  0.0040404
 0.0040404  0.0030303  0.0030303  0.00252525 0.00252525 0.00252525
 0.00252525 0.0020202  0.0020202  0.0020202  0.0020202  0.0020202
 0.0020202  0.0020202  0.0020202  0.0020202  0.0020202  0.0020202
 0.0020202  0.0020202 ]",3
8,bLRRIME-XGBOOST,xgboost,PulmonaryHypertension,v1,0.06886724386724384,18.503029584884644,0.9285714285714286,0.0714285714285714,0.8571428571428571,0.8571428571428571,1.0,1.0,0.9230769230769231,0.8660254037844387,0.8979591836734694,"[[7,0],
 [1,6]]","[7, 0, 1, 6]","(2, 2)",2,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]","[0.09058442 0.09007937 0.08755411 0.08755411 0.08755411 0.08300866
 0.08300866 0.08300866 0.0794733  0.0794733  0.07795815 0.07795815
 0.07795815 0.07694805 0.07492785 0.0744228  0.0724026  0.0724026
 0.07189755 0.0713925  0.07088745 0.0703824  0.0703824  0.06987734
 0.06987734 0.06987734 0.06886724 0.06886724 0.06886724 0.06886724
 0.06886724 0.06886724 0.06886724 0.06886724 0.06886724 0.06886724
 0.06886724 0.06886724 0.06886724 0.06886724 0.06886724 0.06886724
 0.06886724 0.06886724 0.06886724 0.06886724 0.06886724 0.06886724
 0.06886724 0.06886724]",3
9,bLRRIME-XGBOOST,xgboost,PulmonaryHypertension,v1,0.07038239538239535,21.100708961486816,0.9285714285714286,0.0714285714285714,0.8571428571428571,0.8571428571428571,1.0,1.0,0.9230769230769231,0.8660254037844387,0.8571428571428571,"[[7,0],
 [1,6]]","[7, 0, 1, 6]","(2, 2)",5,"[0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 1 0
 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]","[0.22680375 0.22680375 0.22680375 0.22680375 0.2232684  0.2232684
 0.21973304 0.21973304 0.15591631 0.15591631 0.15591631 0.15137085
 0.15036075 0.1498557  0.14935065 0.1478355  0.1478355  0.14430014
 0.14430014 0.14430014 0.14430014 0.14430014 0.14227994 0.14126984
 0.14126984 0.14126984 0.14076479 0.13924964 0.07088745 0.07088745
 0.07088745 0.0703824  0.0703824  0.0703824  0.0703824  0.0703824
 0.0703824  0.0703824  0.0703824  0.0703824  0.0703824  0.0703824
 0.0703824  0.0703824  0.0703824  0.0703824  0.0703824  0.0703824
 0.0703824  0.0703824 ]",3
10,bLRRIME-XGBOOST,xgboost,PulmonaryHypertension,v1,0.0025252525252525276,20.438308477401733,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,"[[6,0],
 [0,8]]","[6, 0, 0, 8]","(2, 2)",5,"[0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0
 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 1 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]","[0.09007937 0.08654401 0.08654401 0.08654401 0.08603896 0.08250361
 0.08149351 0.01262626 0.01262626 0.00959596 0.00959596 0.00959596
 0.00959596 0.00959596 0.00959596 0.00959596 0.00959596 0.00959596
 0.00959596 0.00959596 0.00959596 0.00959596 0.00959596 0.00959596
 0.00858586 0.00858586 0.00757576 0.00555556 0.00555556 0.0040404
 0.0040404  0.0040404  0.00353535 0.0030303  0.00252525 0.00252525
 0.00252525 0.00252525 0.00252525 0.00252525 0.00252525 0.00252525
 0.00252525 0.00252525 0.00252525 0.00252525 0.00252525 0.00252525
 0.00252525 0.00252525]",3
1,bRIME-XGBOOST,xgboost,PulmonaryHypertension,v1,0.12818181818181815,14.136436700820923,0.8666666666666667,0.1333333333333333,1.0,1.0,0.7142857142857143,0.8,0.8888888888888888,0.7559289460184545,0.8392857142857143,"[[5,2],
 [0,8]]","[5, 2, 0, 8]","(2, 2)",3,"[0 0 1 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]","[0.27151515 0.2679798  0.2679798  0.19858586 0.19858586 0.19555556
 0.19555556 0.19555556 0.19555556 0.1930303  0.1930303  0.1930303
 0.12919192 0.12919192 0.12919192 0.12818182 0.12818182 0.12818182
 0.12818182 0.12818182 0.12818182 0.12818182 0.12818182 0.12818182
 0.12818182 0.12818182 0.12818182 0.12818182 0.12818182 0.12818182
 0.12818182 0.12818182 0.12818182 0.12818182 0.12818182 0.12818182
 0.12818182 0.12818182 0.12818182 0.12818182 0.12818182 0.12818182
 0.12818182 0.12818182 0.12818182 0.12818182 0.12818182 0.12818182
 0.12818182 0.12818182]",3
2,bRIME-XGBOOST,xgboost,PulmonaryHypertension,v1,0.0020202020202020224,14.775894165039062,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,"[[7,0],
 [0,7]]","[7, 0, 0, 7]","(2, 2)",4,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 1 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1
 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]","[0.15238095 0.08502886 0.07593795 0.0754329  0.0754329  0.0754329
 0.0754329  0.0734127  0.0724026  0.07088745 0.07088745 0.07088745
 0.00353535 0.0020202  0.0020202  0.0020202  0.0020202  0.0020202
 0.0020202  0.0020202  0.0020202  0.0020202  0.0020202  0.0020202
 0.0020202  0.0020202  0.0020202  0.0020202  0.0020202  0.0020202
 0.0020202  0.0020202  0.0020202  0.0020202  0.0020202  0.0020202
 0.0020202  0.0020202  0.0020202  0.0020202  0.0020202  0.0020202
 0.0020202  0.0020202  0.0020202  0.0020202  0.0020202  0.0020202
 0.0020202  0.0020202 ]",3
3,bRIME-XGBOOST,xgboost,PulmonaryHypertension,v1,0.06937229437229434,15.15322208404541,0.9285714285714286,0.0714285714285714,1.0,1.0,0.8571428571428571,0.875,0.9333333333333333,0.8660254037844387,0.8775510204081634,"[[6,1],
 [0,7]]","[6, 1, 0, 7]","(2, 2)",3,"[1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0]","[0.09260462 0.09260462 0.09260462 0.09260462 0.09260462 0.09260462
 0.06987734 0.06987734 0.06987734 0.06987734 0.06987734 0.06987734
 0.06937229 0.06937229 0.06937229 0.06937229 0.06937229 0.06937229
 0.06937229 0.06937229 0.06937229 0.06937229 0.06937229 0.06937229
 0.06937229 0.06937229 0.06937229 0.06937229 0.06937229 0.06937229
 0.06937229 0.06937229 0.06937229 0.06937229 0.06937229 0.06937229
 0.06937229 0.06937229 0.06937229 0.06937229 0.06937229 0.06937229
 0.06937229 0.06937229 0.06937229 0.06937229 0.06937229 0.06937229
 0.06937229 0.06937229]",3
4,bRIME-XGBOOST,xgboost,PulmonaryHypertension,v1,0.06937229437229434,14.36483383178711,0.9285714285714286,0.0714285714285714,1.0,1.0,0.8571428571428571,0.875,0.9333333333333333,0.8660254037844387,0.9183673469387755,"[[6,1],
 [0,7]]","[6, 1, 0, 7]","(2, 2)",3,"[1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0]","[0.23134921 0.23134921 0.13924964 0.13924964 0.13924964 0.13924964
 0.13924964 0.13924964 0.13924964 0.13874459 0.13874459 0.13722944
 0.13672439 0.13672439 0.13672439 0.13672439 0.13672439 0.06937229
 0.06937229 0.06937229 0.06937229 0.06937229 0.06937229 0.06937229
 0.06937229 0.06937229 0.06937229 0.06937229 0.06937229 0.06937229
 0.06937229 0.06937229 0.06937229 0.06937229 0.06937229 0.06937229
 0.06937229 0.06937229 0.06937229 0.06937229 0.06937229 0.06937229
 0.06937229 0.06937229 0.06937229 0.06937229 0.06937229 0.06937229
 0.06937229 0.06937229]",3
5,bRIME-XGBOOST,xgboost,PulmonaryHypertension,v1,0.0015151515151515165,15.652790307998657,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,"[[7,0],
 [0,7]]","[7, 0, 0, 7]","(2, 2)",3,"[0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]","[0.02323232 0.02323232 0.02323232 0.02323232 0.02323232 0.02323232
 0.02323232 0.02323232 0.01262626 0.01262626 0.01262626 0.00909091
 0.00757576 0.00454545 0.00454545 0.00454545 0.00454545 0.00353535
 0.00353535 0.00353535 0.00151515 0.00151515 0.00151515 0.00151515
 0.00151515 0.00151515 0.00151515 0.00151515 0.00151515 0.00151515
 0.00151515 0.00151515 0.00151515 0.00151515 0.00151515 0.00151515
 0.00151515 0.00151515 0.00151515 0.00151515 0.00151515 0.00151515
 0.00151515 0.00151515 0.00151515 0.00151515 0.00151515 0.00151515
 0.00151515 0.00151515]",3
6,bRIME-XGBOOST,xgboost,PulmonaryHypertension,v1,0.0020202020202020224,15.197338104248047,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,"[[7,0],
 [0,7]]","[7, 0, 0, 7]","(2, 2)",4,"[0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0
 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0]","[0.02121212 0.02070707 0.01616162 0.01212121 0.00707071 0.00707071
 0.00555556 0.00555556 0.00555556 0.00353535 0.0030303  0.0030303
 0.00252525 0.0020202  0.0020202  0.0020202  0.0020202  0.0020202
 0.0020202  0.0020202  0.0020202  0.0020202  0.0020202  0.0020202
 0.0020202  0.0020202  0.0020202  0.0020202  0.0020202  0.0020202
 0.0020202  0.0020202  0.0020202  0.0020202  0.0020202  0.0020202
 0.0020202  0.0020202  0.0020202  0.0020202  0.0020202  0.0020202
 0.0020202  0.0020202  0.0020202  0.0020202  0.0020202  0.0020202
 0.0020202  0.0020202 ]",3
7,bRIME-XGBOOST,xgboost,PulmonaryHypertension,v1,0.13672438672438678,13.323492288589478,0.8571428571428571,0.1428571428571429,0.7142857142857143,0.7142857142857143,1.0,1.0,0.8333333333333334,0.7453559924999299,0.7142857142857143,"[[7,0],
 [2,5]]","[7, 0, 2, 5]","(2, 2)",2,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0
 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]","[0.23185426 0.21367244 0.21114719 0.21064214 0.14177489 0.14177489
 0.14177489 0.14025974 0.14025974 0.14025974 0.14025974 0.13874459
 0.13823954 0.13823954 0.13823954 0.13773449 0.13773449 0.13773449
 0.13773449 0.13773449 0.13672439 0.13672439 0.13672439 0.13672439
 0.13672439 0.13672439 0.13672439 0.13672439 0.13672439 0.13672439
 0.13672439 0.13672439 0.13672439 0.13672439 0.13672439 0.13672439
 0.13672439 0.13672439 0.13672439 0.13672439 0.13672439 0.13672439
 0.13672439 0.13672439 0.13672439 0.13672439 0.13672439 0.13672439
 0.13672439 0.13672439]",3
8,bRIME-XGBOOST,xgboost,PulmonaryHypertension,v1,0.06886724386724384,12.857196569442749,0.9285714285714286,0.0714285714285714,1.0,1.0,0.8571428571428571,0.875,0.9333333333333333,0.8660254037844387,0.8571428571428572,"[[6,1],
 [0,7]]","[6, 1, 0, 7]","(2, 2)",2,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]","[0.09159452 0.08805916 0.08048341 0.076443   0.0744228  0.06987734
 0.06886724 0.06886724 0.06886724 0.06886724 0.06886724 0.06886724
 0.06886724 0.06886724 0.06886724 0.06886724 0.06886724 0.06886724
 0.06886724 0.06886724 0.06886724 0.06886724 0.06886724 0.06886724
 0.06886724 0.06886724 0.06886724 0.06886724 0.06886724 0.06886724
 0.06886724 0.06886724 0.06886724 0.06886724 0.06886724 0.06886724
 0.06886724 0.06886724 0.06886724 0.06886724 0.06886724 0.06886724
 0.06886724 0.06886724 0.06886724 0.06886724 0.06886724 0.06886724
 0.06886724 0.06886724]",3
9,bRIME-XGBOOST,xgboost,PulmonaryHypertension,v1,0.0025252525252525276,14.21048903465271,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,"[[7,0],
 [0,7]]","[7, 0, 0, 7]","(2, 2)",5,"[0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]","[0.22680375 0.21215729 0.1458153  0.0744228  0.0744228  0.0744228
 0.0724026  0.0724026  0.07088745 0.07088745 0.07088745 0.07088745
 0.0030303  0.0030303  0.0030303  0.00252525 0.00252525 0.00252525
 0.00252525 0.00252525 0.00252525 0.00252525 0.00252525 0.00252525
 0.00252525 0.00252525 0.00252525 0.00252525 0.00252525 0.00252525
 0.00252525 0.00252525 0.00252525 0.00252525 0.00252525 0.00252525
 0.00252525 0.00252525 0.00252525 0.00252525 0.00252525 0.00252525
 0.00252525 0.00252525 0.00252525 0.00252525 0.00252525 0.00252525
 0.00252525 0.00252525]",3
