Fold,Algorithm,Classifier,Dataset,TransferFunction,BestFitness,Time,Accuracy,Error,Sensitivity,Recall,Specificity,Precision,F1,MCC,ROC_AUC,ConfusionMatrix,ConfusionMatrix_Flat,ConfusionMatrix_Shape,NumFeatures,BestSolution,Convergence,Run
6,bLRRIME-MLP,mlp,PulmonaryHypertension,v1,0.07038239538239535,109.48269486427307,0.9285714285714286,0.0714285714285714,0.8571428571428571,0.8571428571428571,1.0,1.0,0.9230769230769231,0.8660254037844387,0.8979591836734694,"[[7,0],
 [1,6]]","[7, 0, 1, 6]","(2, 2)",5,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 1 0
 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0]","[0.09159452 0.08654401 0.08553391 0.08048341 0.08048341 0.076443
 0.0724026  0.0724026  0.0724026  0.0724026  0.0724026  0.0724026
 0.0724026  0.07189755 0.07189755 0.07189755 0.07189755 0.07189755
 0.07189755 0.07189755 0.07189755 0.07189755 0.07189755 0.07189755
 0.07189755 0.0713925  0.07088745 0.07088745 0.0703824  0.0703824
 0.0703824  0.0703824  0.0703824  0.0703824  0.0703824  0.0703824
 0.0703824  0.0703824  0.0703824  0.0703824  0.0703824  0.0703824
 0.0703824  0.0703824  0.0703824  0.0703824  0.0703824  0.0703824
 0.0703824  0.0703824 ]",5
7,bLRRIME-MLP,mlp,PulmonaryHypertension,v1,0.00555555555555556,124.54202675819397,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,"[[7,0],
 [0,7]]","[7, 0, 0, 7]","(2, 2)",11,"[1 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 1 1 0 0 0 0 0 0 0
 1 0 0 0 0 1 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 1 1 0 0]","[0.15692641 0.1508658  0.08452381 0.08452381 0.08452381 0.07997835
 0.07997835 0.07997835 0.07997835 0.07997835 0.07997835 0.07997835
 0.07997835 0.07997835 0.0794733  0.0794733  0.0774531  0.00909091
 0.00909091 0.00909091 0.00909091 0.00909091 0.00909091 0.00909091
 0.00909091 0.00909091 0.00909091 0.00909091 0.00909091 0.00909091
 0.00909091 0.00909091 0.00909091 0.00909091 0.00909091 0.00909091
 0.00909091 0.00909091 0.00909091 0.00909091 0.00909091 0.00909091
 0.00909091 0.00909091 0.00909091 0.00808081 0.00757576 0.00707071
 0.00606061 0.00555556]",5
8,bLRRIME-MLP,mlp,PulmonaryHypertension,v1,0.07088744588744586,123.22443342208862,0.9285714285714286,0.0714285714285714,0.8571428571428571,0.8571428571428571,1.0,1.0,0.9230769230769231,0.8660254037844387,0.8979591836734694,"[[7,0],
 [1,6]]","[7, 0, 1, 6]","(2, 2)",6,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 1 0 0 1 0
 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]","[0.08805916 0.08149351 0.08149351 0.0794733  0.0794733  0.07896825
 0.07896825 0.07896825 0.0754329  0.0754329  0.07492785 0.0744228
 0.0744228  0.0744228  0.07391775 0.07391775 0.07391775 0.07391775
 0.07391775 0.07391775 0.07391775 0.07391775 0.07391775 0.0734127
 0.0734127  0.0734127  0.0734127  0.07088745 0.07088745 0.07088745
 0.07088745 0.07088745 0.07088745 0.07088745 0.07088745 0.07088745
 0.07088745 0.07088745 0.07088745 0.07088745 0.07088745 0.07088745
 0.07088745 0.07088745 0.07088745 0.07088745 0.07088745 0.07088745
 0.07088745 0.07088745]",5
9,bLRRIME-MLP,mlp,PulmonaryHypertension,v1,0.06886724386724384,85.95501351356506,0.8571428571428571,0.1428571428571429,0.8571428571428571,0.8571428571428571,0.8571428571428571,0.8571428571428571,0.8571428571428571,0.7142857142857143,0.8571428571428572,"[[6,1],
 [1,6]]","[6, 1, 1, 6]","(2, 2)",2,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0
 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]","[0.08502886 0.07997835 0.07593795 0.0744228  0.07391775 0.0713925
 0.0703824  0.06987734 0.06987734 0.06937229 0.06937229 0.06937229
 0.06937229 0.06937229 0.06937229 0.06937229 0.06886724 0.06886724
 0.06886724 0.06886724 0.06886724 0.06886724 0.06886724 0.06886724
 0.06886724 0.06886724 0.06886724 0.06886724 0.06886724 0.06886724
 0.06886724 0.06886724 0.06886724 0.06886724 0.06886724 0.06886724
 0.06886724 0.06886724 0.06886724 0.06886724 0.06886724 0.06886724
 0.06886724 0.06886724 0.06886724 0.06886724 0.06886724 0.06886724
 0.06886724 0.06886724]",5
10,bLRRIME-MLP,mlp,PulmonaryHypertension,v1,0.1377344877344878,85.37080502510071,0.8571428571428571,0.1428571428571429,0.875,0.875,0.8333333333333334,0.875,0.875,0.7083333333333334,0.8125,"[[5,1],
 [1,7]]","[5, 1, 1, 7]","(2, 2)",4,"[0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]","[0.2232684  0.15339105 0.152886   0.14480519 0.14025974 0.14025974
 0.13924964 0.13924964 0.13924964 0.13874459 0.13823954 0.13823954
 0.13823954 0.13823954 0.13773449 0.13773449 0.13773449 0.13773449
 0.13773449 0.13773449 0.13773449 0.13773449 0.13773449 0.13773449
 0.13773449 0.13773449 0.13773449 0.13773449 0.13773449 0.13773449
 0.13773449 0.13773449 0.13773449 0.13773449 0.13773449 0.13773449
 0.13773449 0.13773449 0.13773449 0.13773449 0.13773449 0.13773449
 0.13773449 0.13773449 0.13773449 0.13773449 0.13773449 0.13773449
 0.13773449 0.13773449]",5
1,bLRRIME-MLP,mlp,PulmonaryHypertension,v1,0.0025252525252525276,108.48712754249573,0.9333333333333333,0.06666666666666665,0.875,0.875,1.0,1.0,0.9333333333333333,0.875,1.0,"[[7,0],
 [1,7]]","[7, 0, 1, 7]","(2, 2)",5,"[0 0 0 0 0 0 0 0 0 0 0 1 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0
 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]","[0.02424242 0.01666667 0.01212121 0.01010101 0.00909091 0.00858586
 0.00454545 0.00454545 0.00454545 0.00454545 0.00454545 0.0040404
 0.00353535 0.00353535 0.00353535 0.00353535 0.00353535 0.00353535
 0.00353535 0.00353535 0.0030303  0.0030303  0.0030303  0.0030303
 0.0030303  0.0030303  0.0030303  0.0030303  0.00252525 0.00252525
 0.00252525 0.00252525 0.00252525 0.00252525 0.00252525 0.00252525
 0.00252525 0.00252525 0.00252525 0.00252525 0.00252525 0.00252525
 0.00252525 0.00252525 0.00252525 0.00252525 0.00252525 0.00252525
 0.00252525 0.00252525]",6
2,bLRRIME-MLP,mlp,PulmonaryHypertension,v1,0.13722943722943728,98.95504522323608,0.8571428571428571,0.1428571428571429,0.8571428571428571,0.8571428571428571,0.8571428571428571,0.8571428571428571,0.8571428571428571,0.7142857142857143,0.7551020408163265,"[[6,1],
 [1,6]]","[6, 1, 1, 6]","(2, 2)",3,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]","[0.2262987  0.21569264 0.15844156 0.1498557  0.1498557  0.1498557
 0.1498557  0.1498557  0.1498557  0.14278499 0.13823954 0.13823954
 0.13823954 0.13823954 0.13823954 0.13823954 0.13722944 0.13722944
 0.13722944 0.13722944 0.13722944 0.13722944 0.13722944 0.13722944
 0.13722944 0.13722944 0.13722944 0.13722944 0.13722944 0.13722944
 0.13722944 0.13722944 0.13722944 0.13722944 0.13722944 0.13722944
 0.13722944 0.13722944 0.13722944 0.13722944 0.13722944 0.13722944
 0.13722944 0.13722944 0.13722944 0.13722944 0.13722944 0.13722944
 0.13722944 0.13722944]",6
3,bLRRIME-MLP,mlp,PulmonaryHypertension,v1,0.06836219336219333,59.610737800598145,0.8571428571428571,0.1428571428571429,0.8571428571428571,0.8571428571428571,0.8571428571428571,0.8571428571428571,0.8571428571428571,0.7142857142857143,0.8571428571428571,"[[6,1],
 [1,6]]","[6, 1, 1, 6]","(2, 2)",1,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0]","[0.08654401 0.07694805 0.07492785 0.0703824  0.0703824  0.06937229
 0.06937229 0.06886724 0.06886724 0.06886724 0.06886724 0.06836219
 0.06836219 0.06836219 0.06836219 0.06836219 0.06836219 0.06836219
 0.06836219 0.06836219 0.06836219 0.06836219 0.06836219 0.06836219
 0.06836219 0.06836219 0.06836219 0.06836219 0.06836219 0.06836219
 0.06836219 0.06836219 0.06836219 0.06836219 0.06836219 0.06836219
 0.06836219 0.06836219 0.06836219 0.06836219 0.06836219 0.06836219
 0.06836219 0.06836219 0.06836219 0.06836219 0.06836219 0.06836219
 0.06836219 0.06836219]",6
4,bLRRIME-MLP,mlp,PulmonaryHypertension,v1,0.09058441558441557,108.03049850463867,0.7857142857142857,0.2142857142857143,0.7142857142857143,0.7142857142857143,0.8571428571428571,0.8333333333333334,0.7692307692307693,0.5773502691896257,0.8775510204081634,"[[6,1],
 [2,5]]","[6, 1, 2, 5]","(2, 2)",45,"[0 1 1 1 0 0 0 0 0 0 0 0 0 1 0 1 1 1 1 0 0 1 1 0 0 0 1 0 1 0 0 1 0 0 1 0 0
 0 1 0 1 0 1 0 1 1 0 1 0 0 0 0 0 0 0 0 0 0 1 1 1 0 1 0 1 0 1 1 1 0 0 1 1 1
 1 1 0 1 0 1 1 1 0 0 0 0 1 0 1 0 1 0 0 0 1 1 1 1 1]","[0.09058442 0.09058442 0.09058442 0.09058442 0.09058442 0.09058442
 0.09058442 0.09058442 0.09058442 0.09058442 0.09058442 0.09058442
 0.09058442 0.09058442 0.09058442 0.09058442 0.09058442 0.09058442
 0.09058442 0.09058442 0.09058442 0.09058442 0.09058442 0.09058442
 0.09058442 0.09058442 0.09058442 0.09058442 0.09058442 0.09058442
 0.09058442 0.09058442 0.09058442 0.09058442 0.09058442 0.09058442
 0.09058442 0.09058442 0.09058442 0.09058442 0.09058442 0.09058442
 0.09058442 0.09058442 0.09058442 0.09058442 0.09058442 0.09058442
 0.09058442 0.09058442]",6
5,bLRRIME-MLP,mlp,PulmonaryHypertension,v1,0.06886724386724384,98.7235779762268,0.8571428571428571,0.1428571428571429,0.8571428571428571,0.8571428571428571,0.8571428571428571,0.8571428571428571,0.8571428571428571,0.7142857142857143,0.8775510204081632,"[[6,1],
 [1,6]]","[6, 1, 1, 6]","(2, 2)",2,"[0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]","[0.09058442 0.09058442 0.08250361 0.08149351 0.08149351 0.08149351
 0.08098846 0.08098846 0.08098846 0.076443   0.0724026  0.0724026
 0.0724026  0.06937229 0.06937229 0.06937229 0.06937229 0.06937229
 0.06886724 0.06886724 0.06886724 0.06886724 0.06886724 0.06886724
 0.06886724 0.06886724 0.06886724 0.06886724 0.06886724 0.06886724
 0.06886724 0.06886724 0.06886724 0.06886724 0.06886724 0.06886724
 0.06886724 0.06886724 0.06886724 0.06886724 0.06886724 0.06886724
 0.06886724 0.06886724 0.06886724 0.06886724 0.06886724 0.06886724
 0.06886724 0.06886724]",6
6,bLRRIME-MLP,mlp,PulmonaryHypertension,v1,0.06937229437229434,91.42839741706848,0.9285714285714286,0.0714285714285714,0.8571428571428571,0.8571428571428571,1.0,1.0,0.9230769230769231,0.8660254037844387,0.8979591836734694,"[[7,0],
 [1,6]]","[7, 0, 1, 6]","(2, 2)",3,"[0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]","[0.152886   0.1468254  0.1468254  0.14278499 0.14227994 0.14227994
 0.14227994 0.14227994 0.14177489 0.14025974 0.14025974 0.14025974
 0.14025974 0.14025974 0.0713925  0.06937229 0.06937229 0.06937229
 0.06937229 0.06937229 0.06937229 0.06937229 0.06937229 0.06937229
 0.06937229 0.06937229 0.06937229 0.06937229 0.06937229 0.06937229
 0.06937229 0.06937229 0.06937229 0.06937229 0.06937229 0.06937229
 0.06937229 0.06937229 0.06937229 0.06937229 0.06937229 0.06937229
 0.06937229 0.06937229 0.06937229 0.06937229 0.06937229 0.06937229
 0.06937229 0.06937229]",6
7,bLRRIME-MLP,mlp,PulmonaryHypertension,v1,0.0020202020202020224,97.89589214324951,0.9285714285714286,0.0714285714285714,0.8571428571428571,0.8571428571428571,1.0,1.0,0.9230769230769231,0.8660254037844387,0.979591836734694,"[[7,0],
 [1,6]]","[7, 0, 1, 6]","(2, 2)",4,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 1 0
 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]","[0.02474747 0.01161616 0.01161616 0.00858586 0.00858586 0.00858586
 0.00808081 0.00757576 0.00707071 0.00555556 0.00555556 0.0040404
 0.0030303  0.0030303  0.00252525 0.00252525 0.00252525 0.00252525
 0.00252525 0.00252525 0.00252525 0.00252525 0.0020202  0.0020202
 0.0020202  0.0020202  0.0020202  0.0020202  0.0020202  0.0020202
 0.0020202  0.0020202  0.0020202  0.0020202  0.0020202  0.0020202
 0.0020202  0.0020202  0.0020202  0.0020202  0.0020202  0.0020202
 0.0020202  0.0020202  0.0020202  0.0020202  0.0020202  0.0020202
 0.0020202  0.0020202 ]",6
8,bLRRIME-MLP,mlp,PulmonaryHypertension,v1,0.06937229437229434,101.50788521766663,0.8571428571428571,0.1428571428571429,0.7142857142857143,0.7142857142857143,1.0,1.0,0.8333333333333334,0.7453559924999299,0.9183673469387754,"[[7,0],
 [2,5]]","[7, 0, 2, 5]","(2, 2)",3,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]","[0.08906926 0.08906926 0.08906926 0.0784632  0.0784632  0.0784632
 0.0784632  0.0784632  0.0784632  0.07391775 0.07391775 0.07189755
 0.07189755 0.07189755 0.07189755 0.07189755 0.0713925  0.0713925
 0.0703824  0.0703824  0.0703824  0.0703824  0.0703824  0.0703824
 0.06987734 0.06937229 0.06937229 0.06937229 0.06937229 0.06937229
 0.06937229 0.06937229 0.06937229 0.06937229 0.06937229 0.06937229
 0.06937229 0.06937229 0.06937229 0.06937229 0.06937229 0.06937229
 0.06937229 0.06937229 0.06937229 0.06937229 0.06937229 0.06937229
 0.06937229 0.06937229]",6
9,bLRRIME-MLP,mlp,PulmonaryHypertension,v1,0.07088744588744586,121.4103479385376,0.8571428571428571,0.1428571428571429,0.7142857142857143,0.7142857142857143,1.0,1.0,0.8333333333333334,0.7453559924999299,0.8571428571428571,"[[7,0],
 [2,5]]","[7, 0, 2, 5]","(2, 2)",6,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 1 0 0]","[0.09512987 0.09512987 0.09512987 0.09512987 0.09512987 0.09512987
 0.09512987 0.09512987 0.09512987 0.08704906 0.08704906 0.08704906
 0.0794733  0.0744228  0.0744228  0.0744228  0.0744228  0.0744228
 0.07391775 0.07391775 0.07290765 0.0724026  0.07189755 0.07189755
 0.07189755 0.07189755 0.0713925  0.0713925  0.0713925  0.07088745
 0.07088745 0.07088745 0.07088745 0.07088745 0.07088745 0.07088745
 0.07088745 0.07088745 0.07088745 0.07088745 0.07088745 0.07088745
 0.07088745 0.07088745 0.07088745 0.07088745 0.07088745 0.07088745
 0.07088745 0.07088745]",6
10,bLRRIME-MLP,mlp,PulmonaryHypertension,v1,0.1377344877344878,106.3959755897522,0.7857142857142857,0.2142857142857143,0.75,0.75,0.8333333333333334,0.8571428571428571,0.8,0.5773502691896257,0.7916666666666667,"[[5,1],
 [2,6]]","[5, 1, 2, 6]","(2, 2)",4,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 1 0 0 1 0
 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]","[0.15793651 0.14935065 0.14834055 0.1468254  0.14632035 0.14278499
 0.14227994 0.14076479 0.14025974 0.13975469 0.13823954 0.13823954
 0.13823954 0.13823954 0.13823954 0.13823954 0.13823954 0.13823954
 0.13823954 0.13823954 0.13823954 0.13823954 0.13823954 0.13823954
 0.13823954 0.13823954 0.13823954 0.13823954 0.13823954 0.13823954
 0.13823954 0.13823954 0.13773449 0.13773449 0.13773449 0.13773449
 0.13773449 0.13773449 0.13773449 0.13773449 0.13773449 0.13773449
 0.13773449 0.13773449 0.13773449 0.13773449 0.13773449 0.13773449
 0.13773449 0.13773449]",6
1,bLRRIME-MLP,mlp,PulmonaryHypertension,v1,0.12717171717171713,73.26200866699219,0.8,0.19999999999999996,0.875,0.875,0.7142857142857143,0.7777777777777778,0.8235294117647058,0.600099198148979,0.8571428571428572,"[[5,2],
 [1,7]]","[5, 2, 1, 7]","(2, 2)",1,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]","[0.14585859 0.14585859 0.14585859 0.13323232 0.13323232 0.12919192
 0.12868687 0.12868687 0.12868687 0.12767677 0.12767677 0.12717172
 0.12717172 0.12717172 0.12717172 0.12717172 0.12717172 0.12717172
 0.12717172 0.12717172 0.12717172 0.12717172 0.12717172 0.12717172
 0.12717172 0.12717172 0.12717172 0.12717172 0.12717172 0.12717172
 0.12717172 0.12717172 0.12717172 0.12717172 0.12717172 0.12717172
 0.12717172 0.12717172 0.12717172 0.12717172 0.12717172 0.12717172
 0.12717172 0.12717172 0.12717172 0.12717172 0.12717172 0.12717172
 0.12717172 0.12717172]",7
2,bLRRIME-MLP,mlp,PulmonaryHypertension,v1,0.0020202020202020224,111.24125671386719,0.8571428571428571,0.1428571428571429,0.7142857142857143,0.7142857142857143,1.0,1.0,0.8333333333333334,0.7453559924999299,1.0,"[[7,0],
 [2,5]]","[7, 0, 2, 5]","(2, 2)",4,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]","[0.08957431 0.08300866 0.08048341 0.08048341 0.08048341 0.07795815
 0.07593795 0.0744228  0.0744228  0.07088745 0.07088745 0.07088745
 0.07088745 0.07088745 0.07088745 0.07088745 0.07088745 0.07088745
 0.06987734 0.06987734 0.06987734 0.0040404  0.0040404  0.0040404
 0.0040404  0.0040404  0.0040404  0.0040404  0.0040404  0.0030303
 0.0030303  0.0030303  0.0030303  0.0030303  0.0030303  0.0030303
 0.0030303  0.0030303  0.0030303  0.0020202  0.0020202  0.0020202
 0.0020202  0.0020202  0.0020202  0.0020202  0.0020202  0.0020202
 0.0020202  0.0020202 ]",7
3,bLRRIME-MLP,mlp,PulmonaryHypertension,v1,0.0015151515151515165,65.12214684486389,0.9285714285714286,0.0714285714285714,0.8571428571428571,0.8571428571428571,1.0,1.0,0.9230769230769231,0.8660254037844387,1.0,"[[7,0],
 [1,6]]","[7, 0, 1, 6]","(2, 2)",3,"[0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]","[0.09209957 0.09108947 0.08098846 0.08098846 0.076443   0.06937229
 0.06937229 0.00252525 0.0020202  0.0020202  0.0020202  0.0020202
 0.00151515 0.00151515 0.00151515 0.00151515 0.00151515 0.00151515
 0.00151515 0.00151515 0.00151515 0.00151515 0.00151515 0.00151515
 0.00151515 0.00151515 0.00151515 0.00151515 0.00151515 0.00151515
 0.00151515 0.00151515 0.00151515 0.00151515 0.00151515 0.00151515
 0.00151515 0.00151515 0.00151515 0.00151515 0.00151515 0.00151515
 0.00151515 0.00151515 0.00151515 0.00151515 0.00151515 0.00151515
 0.00151515 0.00151515]",7
4,bLRRIME-MLP,mlp,PulmonaryHypertension,v1,0.06886724386724384,72.19255757331848,0.9285714285714286,0.0714285714285714,1.0,1.0,0.8571428571428571,0.875,0.9333333333333333,0.8660254037844387,0.8571428571428572,"[[6,1],
 [0,7]]","[6, 1, 0, 7]","(2, 2)",2,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]","[0.09411977 0.09411977 0.08654401 0.08654401 0.08654401 0.08654401
 0.08654401 0.06987734 0.06987734 0.06937229 0.06937229 0.06937229
 0.06886724 0.06886724 0.06886724 0.06886724 0.06886724 0.06886724
 0.06886724 0.06886724 0.06886724 0.06886724 0.06886724 0.06886724
 0.06886724 0.06886724 0.06886724 0.06886724 0.06886724 0.06886724
 0.06886724 0.06886724 0.06886724 0.06886724 0.06886724 0.06886724
 0.06886724 0.06886724 0.06886724 0.06886724 0.06886724 0.06886724
 0.06886724 0.06886724 0.06886724 0.06886724 0.06886724 0.06886724
 0.06886724 0.06886724]",7
5,bLRRIME-MLP,mlp,PulmonaryHypertension,v1,0.07038239538239535,131.3506875038147,0.8571428571428571,0.1428571428571429,1.0,1.0,0.7142857142857143,0.7777777777777778,0.875,0.7453559924999299,0.979591836734694,"[[5,2],
 [0,7]]","[5, 2, 0, 7]","(2, 2)",5,"[0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 1 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0]","[0.09058442 0.08856421 0.08048341 0.08048341 0.08048341 0.07896825
 0.07896825 0.07896825 0.07896825 0.07896825 0.07896825 0.0774531
 0.0774531  0.0774531  0.0774531  0.076443   0.076443   0.076443
 0.076443   0.0754329  0.0754329  0.0754329  0.0754329  0.0754329
 0.0754329  0.07492785 0.0744228  0.07088745 0.07088745 0.07088745
 0.0703824  0.0703824  0.0703824  0.0703824  0.0703824  0.0703824
 0.0703824  0.0703824  0.0703824  0.0703824  0.0703824  0.0703824
 0.0703824  0.0703824  0.0703824  0.0703824  0.0703824  0.0703824
 0.0703824  0.0703824 ]",7
